emp_no,first_name,last_name,title,from_date,to_date
226466,Atilio,Baek,Senior Staff,6/28/1997,1/1/9999
226468,Mooi,Asmuth,Senior Staff,10/16/1992,1/1/9999
226471,JoAnna,Stroustrup,Senior Staff,8/15/1994,1/1/9999
226480,Leszek,Kusalik,Senior Staff,3/10/1993,1/1/9999
226484,Xiaoqiu,Daescu,Senior Staff,10/25/1995,1/1/9999
226486,Hinrich,Rotem,Senior Staff,8/16/2001,1/1/9999
226494,Sanjit,Kohling,Senior Engineer,7/10/1999,1/1/9999
226497,Ravishankar,Malinowski,Technique Leader,7/12/1991,1/1/9999
226501,Yolla,Eastman,Senior Staff,9/22/1995,1/1/9999
226507,Ayakannu,Thimonier,Senior Engineer,1/14/1998,1/1/9999
226515,Premal,Fandrianto,Engineer,10/9/1999,1/1/9999
226523,Clyde,Mungall,Senior Staff,1/11/1989,1/1/9999
226526,Lobel,Fiutem,Senior Engineer,12/12/2000,1/1/9999
226529,Padma,Lamparter,Senior Staff,2/2/1994,1/1/9999
226537,Chriss,Codenie,Engineer,10/20/1995,1/1/9999
226542,Masadi,Baer,Senior Engineer,12/25/1992,1/1/9999
226545,Chuanti,Cesareni,Technique Leader,5/4/1995,1/1/9999
226554,Pragnesh,Busillo,Senior Staff,9/28/1991,1/1/9999
226566,Giao,Pavlopoulou,Senior Engineer,8/4/1996,1/1/9999
226568,Deniz,Frezza,Senior Staff,7/10/2002,1/1/9999
226573,Nathan,Penn,Senior Engineer,9/1/2001,1/1/9999
226574,Hatem,Coors,Senior Staff,7/10/1994,1/1/9999
226581,Baoqiu,Nannarelli,Senior Engineer,11/30/1995,1/1/9999
226582,Reinhard,Serre,Senior Staff,8/25/1993,1/1/9999
226587,Serap,Mitina,Senior Staff,8/1/1999,1/1/9999
226592,Chenxi,Radhakrishnan,Senior Engineer,12/5/1998,1/1/9999
226596,Sreekrishna,Dulli,Engineer,4/24/1998,1/1/9999
226601,Faiza,Strehl,Senior Engineer,4/26/1994,1/1/9999
226603,Spyrose,Pokrovskii,Senior Staff,7/22/1995,1/1/9999
226609,Theirry,Famili,Engineer,6/19/2001,1/1/9999
226611,Kersti,Nourani,Senior Engineer,9/29/1986,1/1/9999
226613,Hisao,Apsitis,Senior Engineer,1/27/1999,1/1/9999
226614,Valery,Fargier,Senior Engineer,8/25/1997,1/1/9999
226616,Zine,Unno,Senior Engineer,6/12/1995,1/1/9999
226619,Masanao,Strandh,Senior Staff,11/12/1990,1/1/9999
226624,Volkmar,Gurbaxani,Staff,5/3/1999,1/1/9999
226627,Hilari,Serdy,Senior Staff,7/20/1995,1/1/9999
226628,Nishit,Matteis,Senior Engineer,2/22/1993,1/1/9999
226631,Harngdar,Jeansoulin,Staff,7/15/1999,1/1/9999
226635,Arve,Kalloufi,Engineer,3/18/1995,1/1/9999
226643,Hauke,Marshall,Senior Engineer,7/16/1996,1/1/9999
226654,Zengping,Rehfuss,Senior Engineer,1/22/1998,1/1/9999
226661,Kannan,Rosenbaum,Engineer,7/21/1999,1/1/9999
226667,Gennady,Oppitz,Staff,1/21/1999,1/1/9999
226668,Seongbin,Conta,Engineer,5/8/1995,1/1/9999
226671,Mostafa,Coullard,Senior Engineer,5/29/1986,1/1/9999
226672,Constantijn,Honglei,Senior Engineer,1/19/2000,1/1/9999
226677,Urs,Karcich,Staff,8/5/1995,1/1/9999
226681,Persi,Coullard,Engineer,1/10/2000,1/1/9999
226683,Lech,Perko,Engineer,5/31/1998,1/1/9999
226687,Zeljko,Waschkowski,Senior Staff,2/4/2000,1/1/9999
226688,Arun,Norsworthy,Senior Staff,1/2/1996,1/1/9999
226693,Abdulah,Khamsi,Senior Engineer,8/15/1999,1/1/9999
226697,Brewster,Merlo,Senior Staff,9/2/2000,1/1/9999
226699,Zsolt,Bolsens,Staff,1/7/1998,1/1/9999
226703,Deborah,Mitsuhashi,Senior Engineer,6/6/2000,1/1/9999
226708,Bikash,Zedlitz,Senior Staff,11/29/1991,1/1/9999
226712,Oksana,Gniady,Engineer,7/13/2000,1/1/9999
226715,Paloma,Sullins,Senior Engineer,7/25/1992,1/1/9999
226733,Taizo,Pezzoli,Senior Engineer,3/7/1992,1/1/9999
226739,Jayesh,Pusterhofer,Staff,1/7/1998,1/1/9999
226742,Takahito,Irland,Engineer,10/27/1996,1/1/9999
226752,Rajmohan,Luit,Senior Engineer,6/12/1994,1/1/9999
226765,Ayakannu,Luby,Senior Engineer,7/21/1986,1/1/9999
226772,Heping,Koshino,Senior Staff,1/2/1996,1/1/9999
226773,Hailing,Budinsky,Senior Engineer,2/16/1997,1/1/9999
226774,Sumali,Remmers,Senior Engineer,4/21/1995,1/1/9999
226776,Mayumi,Pehl,Senior Staff,3/16/1992,1/1/9999
226782,Jaber,Beerel,Senior Staff,6/20/1995,1/1/9999
226785,Tadahiro,Kavvadias,Engineer,11/14/1997,1/1/9999
226787,Gaurav,Hiltgen,Senior Staff,7/28/2002,1/1/9999
226792,Siamak,Shackel,Senior Engineer,2/8/1995,1/1/9999
226794,Uma,Highland,Senior Staff,11/6/2001,1/1/9999
226796,Aksel,Baar,Senior Engineer,10/21/1993,1/1/9999
226801,Xuejia,Roohalamini,Staff,4/27/1995,1/1/9999
226807,Sreenivas,Azevdeo,Staff,9/27/1993,1/1/9999
226808,Giordano,Marchegay,Senior Engineer,10/8/1993,1/1/9999
226814,Zhenbing,Pollock,Senior Engineer,10/31/1995,1/1/9999
226815,Lena,Demke,Senior Staff,8/18/1996,1/1/9999
226817,Kenton,Eiron,Technique Leader,5/23/1994,1/1/9999
226829,Godehard,Gihr,Senior Staff,8/3/1999,1/1/9999
226831,Yuichiro,Pulkowski,Senior Staff,1/14/2000,1/1/9999
226836,Hatem,Mahnke,Staff,12/14/1997,1/1/9999
226837,Maik,Hopewell,Assistant Engineer,10/29/1998,1/1/9999
226846,Ortrud,Carrere,Senior Engineer,8/24/1996,1/1/9999
226852,Premsyl,Zockler,Engineer,6/15/1995,1/1/9999
226853,Wuxu,Bail,Engineer,8/24/2001,1/1/9999
226860,Arnd,Rodier,Senior Engineer,2/2/1997,1/1/9999
226873,Ewing,Badache,Engineer,10/17/1999,1/1/9999
226876,Shahab,Alameldin,Senior Staff,6/13/1996,1/1/9999
226878,Abdulah,Furedi,Staff,9/9/1997,1/1/9999
226884,Adam,Fortenbacher,Assistant Engineer,5/19/1997,1/1/9999
226886,Divine,Bojadziev,Engineer,7/27/1995,1/1/9999
226887,Hausi,DuCasse,Senior Engineer,12/10/1998,1/1/9999
226891,Masali,Simmel,Senior Staff,12/29/1998,1/1/9999
226896,Yurij,Akaboshi,Senior Staff,3/25/1987,1/1/9999
226899,Shigehito,Syrotiuk,Senior Engineer,12/14/1985,1/1/9999
226905,Koldo,Barreiro,Senior Staff,8/21/1993,1/1/9999
226910,Kristen,Rosay,Senior Staff,11/15/1992,1/1/9999
226916,Stein,Krone,Engineer,8/9/1994,1/1/9999
226917,Mohit,McFarlin,Senior Staff,4/27/1999,1/1/9999
226919,Adamantios,Rehfuss,Senior Staff,9/19/1986,1/1/9999
226920,Jaewoo,Danley,Engineer,4/5/2000,1/1/9999
226922,Mario,Hasham,Senior Engineer,6/20/1997,1/1/9999
226932,Gen,Bridgland,Senior Staff,11/20/1993,1/1/9999
226936,Vojin,Varker,Engineer,3/14/1998,1/1/9999
226942,Satoru,Rattan,Technique Leader,7/22/1986,1/1/9999
226945,Kwee,Garrabrants,Senior Engineer,1/24/2000,1/1/9999
226948,Tomofumi,Stemann,Senior Engineer,4/1/2002,1/1/9999
226954,Shushma,Pietrzykowski,Engineer,10/16/1999,1/1/9999
226956,Divier,Plesums,Senior Staff,9/7/1995,1/1/9999
226958,Charlene,Krichel,Engineer,12/21/1999,1/1/9999
226960,Arve,Pollacia,Senior Staff,5/12/1994,1/1/9999
226963,Weijing,Alpay,Senior Engineer,6/15/1996,1/1/9999
226965,Adhemar,Ozeki,Senior Engineer,12/26/2001,1/1/9999
226972,Chriss,Genther,Senior Engineer,8/29/1998,1/1/9999
226986,Shir,Levasseur,Senior Engineer,12/22/1999,1/1/9999
226987,Arif,Delgrossi,Engineer,4/25/2002,1/1/9999
226991,Maha,Schreiter,Senior Staff,6/7/1991,1/1/9999
226993,Thanasis,Peot,Engineer,1/6/1996,1/1/9999
226995,Billie,Giarratana,Senior Staff,3/22/2002,1/1/9999
227000,Sumant,Cummings,Staff,10/28/1999,1/1/9999
227003,Stevo,Claffy,Senior Engineer,8/18/1998,1/1/9999
227006,Heather,Tischendorf,Senior Staff,4/15/1998,1/1/9999
227014,Sastry,Castellani,Engineer,8/25/1997,1/1/9999
227015,Rance,Trogemann,Senior Engineer,4/27/1988,1/1/9999
227027,Sanjit,Eldridge,Engineer,9/1/1997,1/1/9999
227039,DAIDA,Perez,Senior Engineer,4/18/1996,1/1/9999
227042,Gay,Templeman,Technique Leader,12/21/1999,1/1/9999
227044,Nechama,Rodiger,Senior Engineer,1/1/2002,1/1/9999
227048,Arco,Cincotta,Engineer,7/14/1997,1/1/9999
227055,Tetsushi,Granlund,Staff,6/2/1998,1/1/9999
227059,Supot,Benzmuller,Senior Engineer,12/23/1997,1/1/9999
227063,Lihong,Shumilov,Staff,11/6/1997,1/1/9999
227064,Stein,Picco,Engineer,3/18/1998,1/1/9999
227069,Shigeichiro,Marshall,Senior Engineer,2/26/1985,1/1/9999
227071,Parto,Gewali,Engineer,1/4/1998,1/1/9999
227073,Katsuyuki,Cunliffe,Technique Leader,3/20/1991,1/1/9999
227082,Beshir,Jansch,Senior Staff,2/21/1992,1/1/9999
227087,Mana,Herath,Senior Staff,2/16/2001,1/1/9999
227097,Hideo,Maquelin,Senior Staff,2/6/2001,1/1/9999
227103,Junichi,Nishimukai,Senior Staff,8/20/1998,1/1/9999
227116,Steve,Teitelbaum,Senior Staff,6/28/1997,1/1/9999
227130,Gao,Bednarek,Senior Staff,5/22/1998,1/1/9999
227134,Mohamadou,Nollmann,Senior Staff,5/20/1993,1/1/9999
227136,Sanjay,Felcyn,Senior Engineer,4/6/1999,1/1/9999
227139,Arch,Reinhard,Senior Engineer,2/8/1997,1/1/9999
227143,Shawna,Mitsuhashi,Engineer,10/2/1997,1/1/9999
227144,Anneli,Beeson,Assistant Engineer,10/2/1996,1/1/9999
227153,Rafols,Muhlberg,Senior Engineer,8/30/2001,1/1/9999
227157,Perla,Swab,Senior Engineer,7/20/1999,1/1/9999
227173,Jasminko,Peternell,Senior Staff,1/11/2000,1/1/9999
227181,Yoshinari,Olivero,Senior Engineer,11/11/2000,1/1/9999
227185,Lillian,Syang,Senior Engineer,1/14/2002,1/1/9999
227199,Haldon,Gide,Engineer,9/2/1994,1/1/9999
227200,Mansur,Strehl,Senior Engineer,8/15/2000,1/1/9999
227205,Leon,Demizu,Senior Engineer,1/2/1989,1/1/9999
227212,Premsyl,Hartvigsen,Senior Staff,2/24/1990,1/1/9999
227214,Tomokazu,Pesch,Staff,2/23/1998,1/1/9999
227219,Zhanqiu,Coors,Senior Staff,7/10/2002,1/1/9999
227222,Badri,Honglei,Staff,5/8/1999,1/1/9999
227235,Boutros,Zykh,Staff,10/28/1996,1/1/9999
227239,Krisda,Showalter,Senior Staff,9/19/1990,1/1/9999
227249,Hideyuki,Erni,Senior Staff,2/20/1993,1/1/9999
227250,Sadegh,Kusakabe,Engineer,8/24/1999,1/1/9999
227252,Shih,Pfau,Engineer,11/5/2000,1/1/9999
227257,Giordano,Lukaszewicz,Senior Engineer,7/25/2000,1/1/9999
227260,Karsten,Shrader,Staff,10/1/1996,1/1/9999
227271,Yechiam,Osgood,Senior Staff,7/12/1997,1/1/9999
227276,Nobuyoshi,Zultner,Senior Staff,6/14/1985,1/1/9999
227277,Pragnesh,Buescher,Senior Engineer,12/29/1988,1/1/9999
227278,Sudhanshu,Pezzoli,Staff,11/15/1998,1/1/9999
227281,Henk,Molenkamp,Senior Staff,9/26/1996,1/1/9999
227295,Shuky,Diderrich,Senior Engineer,5/28/1989,1/1/9999
227296,Oscal,Christ,Senior Engineer,5/12/1995,1/1/9999
227299,Kellyn,Millington,Senior Engineer,6/18/1988,1/1/9999
227303,Rosalie,Mondadori,Senior Staff,11/17/1992,1/1/9999
227309,Francesca,Rusterholz,Senior Staff,7/24/1998,1/1/9999
227315,Hatem,Quittner,Senior Engineer,12/11/1995,1/1/9999
227318,Claude,Benantar,Senior Staff,8/11/1996,1/1/9999
227322,Yuguang,Dayana,Engineer,7/13/1996,1/1/9999
227324,Arve,Cooley,Senior Staff,7/27/1990,1/1/9999
227328,Rosella,Gist,Senior Staff,12/26/1999,1/1/9999
227330,Seshu,Gecsei,Engineer,11/16/1998,1/1/9999
227333,Urs,Swist,Senior Engineer,6/25/1993,1/1/9999
227342,Eldridge,Schaad,Engineer,11/16/1995,1/1/9999
227346,Vivian,Menhoudj,Engineer,6/14/1999,1/1/9999
227352,Gal,Samarati,Senior Staff,3/3/1996,1/1/9999
227353,Aloys,Erez,Senior Staff,8/28/1994,1/1/9999
227357,Premsyl,Fairtlough,Senior Staff,7/18/2001,1/1/9999
227358,Rafols,Muhling,Senior Engineer,10/19/1994,1/1/9999
227361,Kazuhito,Servieres,Senior Staff,12/25/1992,1/1/9999
227363,Owen,Greibach,Engineer,1/27/2000,1/1/9999
227384,Luise,Kilgour,Engineer,1/18/2000,1/1/9999
227385,Dmitry,Pintelas,Staff,8/28/1996,1/1/9999
227388,Arif,Krychniak,Senior Engineer,3/11/1994,1/1/9999
227392,Aamer,Gill,Senior Engineer,5/31/1999,1/1/9999
227394,Vishu,Georgakopoulos,Senior Engineer,3/24/1996,1/1/9999
227396,Jenwei,Coorg,Senior Engineer,2/17/2001,1/1/9999
227399,Gregory,Champarnaud,Senior Staff,10/18/2001,1/1/9999
227400,Martijn,Bahi,Senior Engineer,1/13/1990,1/1/9999
227409,Jianhao,Ullian,Technique Leader,4/26/1989,1/1/9999
227415,Demin,Murrill,Technique Leader,3/9/1995,1/1/9999
227416,Ferdinand,Hebert,Senior Engineer,8/24/1992,1/1/9999
227423,Arunas,Baby,Senior Engineer,10/8/1993,1/1/9999
227443,Heng,Mateescu,Senior Engineer,7/3/1996,1/1/9999
227448,Steve,Puppo,Engineer,2/20/1999,1/1/9999
227456,Mark,Bach,Senior Staff,4/1/2001,1/1/9999
227457,Zeydy,Silva,Senior Engineer,11/24/1997,1/1/9999
227459,Younwoo,Schmiedel,Senior Staff,11/2/1992,1/1/9999
227463,Zorica,Tsunoo,Engineer,11/11/1999,1/1/9999
227465,Bartek,Ducloy,Senior Staff,5/3/1994,1/1/9999
227470,Noritoshi,Koblick,Engineer,11/10/1998,1/1/9999
227471,Djenana,Cannane,Senior Staff,3/22/1998,1/1/9999
227473,Feixiong,Olivero,Senior Staff,11/26/1989,1/1/9999
227475,Kendra,Danner,Senior Engineer,4/12/1993,1/1/9999
227478,Collette,Crouzet,Senior Staff,7/30/1985,1/1/9999
227482,Aamer,Cromarty,Staff,7/25/1997,1/1/9999
227487,Bodo,Nishimukai,Senior Engineer,6/7/1995,1/1/9999
227488,Takahito,Jarecki,Senior Staff,3/31/1992,1/1/9999
227491,Rutger,Straney,Senior Staff,9/12/1998,1/1/9999
227496,Shawna,Collette,Engineer,5/14/1996,1/1/9999
227498,Miomir,Snedden,Senior Staff,11/7/1996,1/1/9999
227501,Angus,Biron,Senior Engineer,4/15/1991,1/1/9999
227506,Marsal,Schmezko,Senior Engineer,6/26/2001,1/1/9999
227507,Zhenbing,Passino,Senior Staff,6/1/2001,1/1/9999
227510,Vasilii,Soicher,Engineer,1/19/1998,1/1/9999
227515,LiMin,Hardjono,Senior Staff,3/22/1998,1/1/9999
227517,Aria,Rathonyi,Staff,7/26/1996,1/1/9999
227518,Masoud,Dichev,Technique Leader,9/22/1985,1/1/9999
227522,Jaber,Serov,Engineer,2/10/1998,1/1/9999
227527,Kristin,Beerel,Staff,7/28/1998,1/1/9999
227528,Almudena,Boudaillier,Senior Engineer,10/21/1999,1/1/9999
227530,Gilbert,Krichel,Senior Engineer,5/26/1992,1/1/9999
227531,Pranay,Varker,Senior Engineer,6/3/1993,1/1/9999
227540,Eran,Vesna,Senior Staff,3/30/2002,1/1/9999
227549,Chenxi,Bierbaum,Technique Leader,11/21/1995,1/1/9999
227553,Trygve,Schwartzbauer,Senior Staff,8/28/1985,1/1/9999
227554,Akemi,Borstler,Senior Engineer,4/19/1996,1/1/9999
227561,Faiza,Crooks,Senior Staff,10/3/2000,1/1/9999
227563,Peternela,Yamaashi,Staff,9/5/1997,1/1/9999
227568,Pranas,Matzel,Senior Engineer,1/20/1999,1/1/9999
227575,Claude,Sudkamp,Senior Engineer,9/3/2000,1/1/9999
227578,Randy,Alpay,Senior Engineer,6/3/1996,1/1/9999
227582,Keiichiro,Woycyznski,Senior Staff,7/17/2002,1/1/9999
227586,Neelam,Munawer,Senior Staff,8/4/1986,1/1/9999
227591,Byong,Genin,Senior Staff,11/6/1994,1/1/9999
227592,Mingsen,Karnin,Staff,1/2/1998,1/1/9999
227593,Hugo,Leuchs,Senior Engineer,10/3/2000,1/1/9999
227595,Gaetan,Kragelund,Senior Engineer,3/1/1996,1/1/9999
227606,Martine,Koshiba,Senior Engineer,12/4/1997,1/1/9999
227608,Christ,Stentiford,Senior Staff,7/7/1995,1/1/9999
227609,Gita,Baranowski,Senior Staff,4/29/1996,1/1/9999
227611,Brendon,Danlos,Senior Staff,1/24/1996,1/1/9999
227619,Yucel,Deyuan,Engineer,7/22/1999,1/1/9999
227628,Vasiliy,Antonisse,Senior Engineer,1/22/1996,1/1/9999
227638,Xuejun,Picel,Assistant Engineer,5/16/1998,1/1/9999
227643,Luise,Felcyn,Staff,1/13/1997,1/1/9999
227650,Takanari,Juneja,Senior Staff,4/12/1995,1/1/9999
227662,Gou,Preusig,Senior Staff,3/14/1991,1/1/9999
227676,Sakthirel,Ruemmler,Senior Staff,5/24/1991,1/1/9999
227684,Denis,Kusakabe,Senior Staff,8/5/1987,1/1/9999
227689,Dannz,Seuren,Senior Staff,6/6/1993,1/1/9999
227691,Aleksander,Mitsuhashi,Senior Staff,6/4/2000,1/1/9999
227694,Paloma,Chandrasekhar,Senior Staff,6/26/1991,1/1/9999
227695,Saeed,DasSarma,Staff,2/17/1999,1/1/9999
227696,Moty,Portugali,Senior Engineer,8/30/1997,1/1/9999
227698,Genevieve,Majewski,Senior Engineer,4/19/1995,1/1/9999
227701,Frederique,Brizzi,Technique Leader,12/3/1986,1/1/9999
227702,Zhonghua,Morrey,Senior Staff,10/11/1998,1/1/9999
227705,Geraldo,Pusterhofer,Senior Engineer,9/13/1990,1/1/9999
227710,Stamatina,Douceur,Senior Engineer,1/21/1993,1/1/9999
227714,Luigi,Peternell,Staff,2/4/1999,1/1/9999
227722,Ult,Gecseg,Senior Engineer,5/6/1993,1/1/9999
227726,Alejandro,Trystram,Senior Staff,9/30/1985,1/1/9999
227734,Danny,Barreiro,Senior Engineer,6/28/2001,1/1/9999
227736,Mingzeng,Detkin,Senior Staff,7/16/1992,1/1/9999
227741,Behnaam,Kobuchi,Staff,6/30/1998,1/1/9999
227746,Abdelwaheb,Paciorek,Senior Staff,5/18/1999,1/1/9999
227752,Xinglin,Birch,Senior Staff,3/12/1993,1/1/9999
227754,Tze,Perelgut,Senior Staff,8/20/1995,1/1/9999
227757,Jamaludin,Smeets,Senior Staff,4/24/2002,1/1/9999
227762,Aksel,Luca,Staff,1/28/1997,1/1/9999
227769,Cullen,Osgood,Senior Staff,9/16/2000,1/1/9999
227772,Waiman,Michaels,Technique Leader,3/5/1996,1/1/9999
227775,Muneo,Maraist,Senior Staff,12/31/1995,1/1/9999
227777,Ingmar,Ibel,Senior Engineer,7/18/2000,1/1/9999
227781,Aleksander,Ramras,Senior Staff,6/8/2000,1/1/9999
227783,Xiping,Constantine,Senior Staff,1/20/2001,1/1/9999
227786,Maia,Rodite,Engineer,1/19/1999,1/1/9999
227790,Eberhardt,Bernatsky,Engineer,3/16/2001,1/1/9999
227792,Woody,Ponthieu,Senior Staff,10/2/1994,1/1/9999
227796,Katsuyuki,Ramaiah,Senior Engineer,10/3/2000,1/1/9999
227801,Valery,Brobst,Engineer,6/5/2001,1/1/9999
227806,Serap,Mersereau,Engineer,1/21/2002,1/1/9999
227808,Xiaoheng,Babb,Senior Staff,6/28/1992,1/1/9999
227815,Alejandra,Rijsenbrij,Senior Staff,8/4/1991,1/1/9999
227819,Luerbio,Lichtner,Engineer,6/16/1996,1/1/9999
227827,Dinah,Schusler,Senior Staff,2/23/1994,1/1/9999
227830,Deborah,Matzat,Senior Engineer,9/15/1998,1/1/9999
227834,Urs,Cardazo,Senior Staff,11/29/2000,1/1/9999
227842,Ziva,Rothenberg,Engineer,10/16/1996,1/1/9999
227846,Tru,Steinauer,Senior Engineer,1/24/1990,1/1/9999
227850,Visit,Andreotta,Senior Engineer,2/20/1988,1/1/9999
227854,Zvonko,Ibel,Senior Staff,3/30/1986,1/1/9999
227864,Tuval,Soicher,Staff,9/18/1996,1/1/9999
227868,Ute,Hardjono,Senior Engineer,5/1/1992,1/1/9999
227869,Kwan,Chimia,Engineer,5/28/1998,1/1/9999
227873,Ayakannu,Conta,Senior Staff,6/2/1998,1/1/9999
227875,Junichi,Lanphier,Engineer,3/7/1995,1/1/9999
227877,Leszek,Tsukune,Staff,5/31/1998,1/1/9999
227885,Tesuya,Cheshire,Senior Engineer,9/11/1990,1/1/9999
227886,Ramya,Sgarro,Senior Engineer,7/8/1995,1/1/9999
227888,Genta,Salvesen,Staff,6/7/1998,1/1/9999
227889,Dipayan,Monarch,Senior Engineer,12/29/1998,1/1/9999
227891,Mayuko,Lortz,Senior Engineer,1/15/1999,1/1/9999
227892,George,Stille,Senior Staff,7/5/2001,1/1/9999
227894,Lijia,Kulisch,Engineer,6/10/1998,1/1/9999
227903,Genki,Willoner,Assistant Engineer,11/24/1998,1/1/9999
227907,Bogdan,Camurati,Senior Engineer,12/27/2000,1/1/9999
227908,Shih,Denti,Senior Engineer,11/14/1994,1/1/9999
227910,Saniya,Alencar,Staff,6/4/1997,1/1/9999
227913,Ingemar,Scallan,Engineer,9/1/1998,1/1/9999
227925,Ulises,Sgarro,Senior Staff,9/11/1993,1/1/9999
227933,Berni,Alpin,Senior Staff,5/11/2001,1/1/9999
227937,Wilmer,Seuren,Engineer,9/20/1995,1/1/9999
227938,Uzi,Schaaf,Senior Staff,11/16/1998,1/1/9999
227943,Sushant,Przulj,Senior Engineer,9/7/1998,1/1/9999
227958,Shichao,Hennebert,Senior Staff,7/15/1996,1/1/9999
227963,Mohit,Cyne,Senior Staff,12/1/1993,1/1/9999
227967,Collette,Budinsky,Engineer,9/11/1994,1/1/9999
227968,Gennadi,Lundstrom,Staff,9/9/1998,1/1/9999
227969,Falguni,Mandell,Staff,10/19/1999,1/1/9999
227973,Tomofumi,Tyugu,Senior Staff,12/16/1992,1/1/9999
227983,Yoshinari,Gopalakrishnan,Senior Engineer,3/18/1997,1/1/9999
227991,Deniz,Waschkowski,Senior Staff,9/6/2001,1/1/9999
227992,Alenka,Lagarias,Senior Engineer,5/6/2000,1/1/9999
228000,Munehiko,Mahmud,Senior Staff,2/19/1997,1/1/9999
228003,Zejun,Eiron,Engineer,6/15/1999,1/1/9999
228008,Guozhong,Melski,Senior Engineer,8/14/1993,1/1/9999
228018,Minghong,Beerel,Senior Staff,2/26/1985,1/1/9999
228020,Mohamadou,Alblas,Senior Staff,7/19/1998,1/1/9999
228023,Hidefumi,Denna,Engineer,12/22/1995,1/1/9999
228025,Yuguang,Papastamatiou,Technique Leader,4/20/1991,1/1/9999
228028,Giri,Hoogerwoord,Engineer,11/11/1997,1/1/9999
228030,Jixiang,Clouatre,Staff,2/11/1999,1/1/9999
228033,Kensyu,Garrabrants,Technique Leader,7/3/1997,1/1/9999
228034,Radhia,Wegerle,Senior Engineer,1/24/1991,1/1/9999
228037,Muneo,Bratsberg,Engineer,12/16/1999,1/1/9999
228043,Mayumi,Hettesheimer,Senior Staff,8/5/2000,1/1/9999
228051,Yuguang,Viele,Technique Leader,12/18/1988,1/1/9999
228056,Chinya,Debuse,Senior Engineer,11/11/1999,1/1/9999
228065,Mariusz,McFarlan,Senior Staff,9/7/1996,1/1/9999
228067,Aruna,Alameldin,Senior Staff,8/30/1989,1/1/9999
228069,Oddvar,Lueh,Senior Engineer,6/12/1995,1/1/9999
228070,Yoshinari,DeMori,Senior Staff,11/18/2000,1/1/9999
228071,Taegyun,Laurillard,Senior Staff,11/2/1996,1/1/9999
228072,Kayoko,Uludag,Senior Staff,3/1/2000,1/1/9999
228095,DAIDA,Suppi,Senior Engineer,5/7/1987,1/1/9999
228100,Heon,Litzler,Senior Staff,2/10/1995,1/1/9999
228104,Barton,Bratsberg,Assistant Engineer,7/20/1999,1/1/9999
228111,Shigeo,Denti,Engineer,6/10/1995,1/1/9999
228112,Goncalo,Uhrig,Senior Engineer,12/24/2000,1/1/9999
228120,Stevo,Ratnakar,Senior Engineer,3/26/2002,1/1/9999
228121,Lidong,Reutenauer,Engineer,1/30/2000,1/1/9999
228122,Sugwoo,Kaltofen,Engineer,10/26/1999,1/1/9999
228123,Francoise,Francisci,Engineer,3/18/1998,1/1/9999
228127,Sampalli,Samarati,Engineer,3/23/1994,1/1/9999
228129,Percy,Dechter,Staff,1/17/1997,1/1/9999
228130,Eben,Woycyznski,Senior Engineer,7/23/1993,1/1/9999
228136,Niclas,Kragelund,Technique Leader,6/20/1993,1/1/9999
228142,Vojin,Talmor,Senior Staff,3/30/1993,1/1/9999
228146,Navin,Rande,Senior Staff,7/29/1995,1/1/9999
228150,Tesuya,Fasbender,Senior Engineer,2/20/1996,1/1/9999
228152,Sailaja,Lung,Senior Staff,2/27/1997,1/1/9999
228163,Ortrud,Kossowski,Senior Engineer,7/3/1998,1/1/9999
228173,Heng,Heyers,Senior Engineer,6/24/2002,1/1/9999
228185,Atreyi,Harnett,Senior Engineer,6/22/2000,1/1/9999
228192,IEEE,Stroustrup,Senior Engineer,7/26/1997,1/1/9999
228194,Basant,Mondadori,Staff,10/27/1994,1/1/9999
228197,Dayanand,Kusalik,Senior Staff,11/13/1997,1/1/9999
228200,Chinhyun,Teitelbaum,Senior Engineer,12/11/1992,1/1/9999
228205,Vincent,Dichev,Staff,11/23/1994,1/1/9999
228210,Leaf,Kading,Technique Leader,8/23/1995,1/1/9999
228223,Pranav,Hatcliff,Senior Staff,1/6/1995,1/1/9999
228224,Shahab,Viele,Staff,1/22/1998,1/1/9999
228227,Werner,Wendorf,Senior Staff,1/15/1994,1/1/9999
228233,Francesca,Serov,Technique Leader,7/13/1986,1/1/9999
228235,Spyrose,Gubsky,Engineer,8/19/1994,1/1/9999
228236,Oguz,Kolvik,Engineer,8/24/1998,1/1/9999
228237,Chanjung,Vakili,Senior Engineer,5/2/1993,1/1/9999
228246,Bartek,Aloisi,Senior Staff,8/21/1996,1/1/9999
228257,Yuqun,Malabarba,Senior Staff,7/1/1999,1/1/9999
228258,Suzette,Giaccio,Engineer,2/11/1998,1/1/9999
228259,Stella,Thambidurai,Senior Staff,5/25/1994,1/1/9999
228261,Sanjoy,Mitina,Senior Engineer,8/19/1999,1/1/9999
228264,Tru,Sanella,Senior Staff,5/27/1998,1/1/9999
228266,Vishv,Nilsson,Senior Staff,8/24/1996,1/1/9999
228267,Guttorm,Merli,Senior Staff,8/26/1994,1/1/9999
228268,Subir,Milicia,Senior Engineer,12/18/2000,1/1/9999
228269,Aluzio,Varman,Senior Staff,8/7/1995,1/1/9999
228276,Nigel,Furudate,Senior Staff,10/8/1999,1/1/9999
228278,Sungwon,Douceur,Senior Staff,1/6/1999,1/1/9999
228283,Nadjib,Hedayat,Senior Engineer,2/11/1997,1/1/9999
